order_dim_order_id;account_dim_account_id;amount
32386;2040;5262.00
32387;2042;1258.00
32388;2042;1008.00
32389;2043;4366.00
32390;2044;8417.00
32391;2044;861.00
32392;2045;1536.00
32393;2046;426.00
32394;2046;1647.00
32395;2047;2670.00
32396;2048;2525.00
32397;2048;1466.00
32398;2048;1017.00
32399;2049;4854.00
32400;2049;1037.00
32401;2050;3564.00
32402;2050;5542.00
32403;2050;197.00
32404;2050;401.00
32405;2051;4898.20
32406;2052;4278.00
32407;2052;72.00
32408;2052;263.00
32409;2052;1799.00
32410;2053;4409.00
32411;2054;1488.00
32412;2054;4448.00
32413;2054;2802.00
32414;2055;6844.00
32415;2055;4521.00
32416;2057;3573.00
32417;2057;970.00
32418;2057;769.00
32419;2057;102.00
32420;2058;2564.00
32421;2058;131.00
32422;2058;5.00
32423;2058;2.00
32424;2060;7523.00
32425;2061;1994.00
32426;2061;675.00
32427;2062;7182.50
32428;2062;107.00
32429;2062;3136.00
32430;2063;1542.00
32431;2064;2322.70
32432;2065;3075.00
32433;2066;2319.00
32434;2068;172.00
32435;2068;1405.00
32436;2068;1047.00
32437;2069;484.00
32438;2069;2223.00
32439;2069;2108.00
32440;2069;118.00
32441;2070;8092.00
32442;2071;125.00
32443;2071;3093.00
32444;2072;6746.00
32445;2073;1860.00
32446;2074;2354.00
32447;2074;2568.00
32448;2075;589.00
32449;2075;992.00
32450;2075;619.00
32451;2076;382.00
32452;2076;1670.00
32453;2078;3598.00
32454;2080;5961.00
32455;2080;13628.00
32456;2081;2028.00
32457;2082;822.00
32458;2082;1782.00
32459;2082;5187.00
32460;2083;8282.00
32461;2084;4554.00
32462;2085;2124.00
32463;2085;305.00
32464;2085;4045.00
32465;2087;4619.90
32466;2088;3240.00
32469;2090;3532.00
32470;2092;7598.00
32471;2094;2288.00
32472;2096;3731.00
32473;2096;5441.00
32478;2101;987.00
32479;2101;600.00
32480;2101;722.00
32481;2102;5662.00
32482;2102;1835.00
32483;2103;1482.00
32484;2103;2211.00
32485;2104;6927.00
32486;2105;1546.00
32487;2106;3468.00
32488;2106;8460.00
32489;2107;6395.00
32490;2107;663.00
32491;2108;5974.00
32492;2110;2050.00
32493;2111;4619.90
32494;2112;4788.00
32495;2114;5102.00
32496;2114;1742.00
32497;2115;1940.00
32498;2116;7699.80
32499;2116;1307.00
32500;2116;3407.00
32501;2117;7786.00
32502;2118;9871.00
32503;2119;5688.00
32509;2121;2625.00
32510;2121;3382.00
32511;2122;7663.00
32512;2123;2141.00
32513;2124;5207.00
32514;2124;287.00
32515;2125;3225.00
32516;2127;1995.00
32517;2128;3601.00
32522;2131;2560.00
32523;2131;957.00
32524;2133;2143.00
32525;2134;3118.00
32526;2134;641.00
32527;2134;637.00
32528;2135;2740.00
32529;2135;4101.00
32530;2137;1958.70
32531;2138;9788.00
32532;2139;2154.00
32533;2139;4737.00
32534;2139;6275.00
32535;2140;2318.00
32536;2141;5796.00
32537;2142;9768.00
32538;2142;1944.00
32539;2143;7264.00
32540;2143;1985.00
32545;2146;2400.00
32546;2146;3230.00
32547;2147;2965.00
32548;2147;1341.00
32549;2148;2301.00
32550;2148;69.00
32551;2149;2536.00
32552;2150;2019.00
32553;2151;5286.00
32554;2151;1227.00
32555;2151;223.00
32556;2152;3191.00
32557;2153;5129.50
32558;2153;1737.00
32559;2153;10303.00
32560;2153;2223.00
32561;2154;2126.00
32562;2155;735.00
32563;2155;1534.00
32564;2156;9921.00
32565;2157;9094.00
32566;2159;1118.00
32567;2159;7601.00
32568;2160;6084.00
32569;2161;2770.00
32570;2161;1068.00
32571;2162;8468.00
32572;2163;2403.00
32573;2163;2791.00
32574;2164;7552.00
32575;2165;3274.80
32576;2165;12493.00
32577;2166;262.00
32578;2166;991.00
32579;2166;5263.00
32580;2167;5922.00
32581;2167;7094.00
32586;2169;6235.00
32587;2169;875.00
32588;2169;1530.00
32589;2170;4838.00
32590;2170;1468.00
32591;2170;6011.00
32594;2172;3413.00
32595;2173;1951.00
32596;2174;4367.00
32597;2176;8307.80
32598;2176;1085.00
32599;2176;5135.00
32600;2177;3168.00
32601;2178;7959.00
32602;2179;2386.00
32603;2179;3650.00
32604;2179;240.00
32605;2179;78.00
32609;2182;5262.00
32610;2184;3165.00
32611;2185;2004.00
32612;2186;2283.00
32613;2187;4456.00
32617;2189;1449.00
32618;2189;704.00
32619;2189;2803.00
32620;2190;3649.00
32621;2190;1490.00
32622;2190;2782.00
32623;2191;6762.00
32624;2192;5743.00
32625;2192;7.00
32626;2192;1428.00
32627;2192;1852.00
32628;2193;3424.00
32629;2194;9386.00
32630;2196;2160.00
32631;2197;8524.00
32635;2199;668.00
32636;2199;1830.00
32637;2200;397.00
32638;2201;1357.00
32639;2201;391.00
32640;2201;348.00
32643;2203;2320.00
32644;2204;3954.00
32645;2205;3042.00
32646;2206;3930.00
32647;2208;2126.00
32648;2209;5887.00
32649;2209;1418.00
32650;2210;2553.00
32651;2211;7863.00
32652;2212;3206.00
32653;2213;6273.00
32654;2214;948.00
32655;2215;2348.00
32656;2216;4705.00
32657;2216;5184.00
32658;2218;3034.00
32659;2219;4103.80
32660;2220;2783.00
32661;2221;1455.00
32662;2221;719.00
32663;2222;4103.80
32664;2223;2930.00
32665;2224;2324.20
32666;2225;1946.00
32667;2226;40.00
32668;2226;8042.00
32669;2227;3873.70
32670;2227;13386.00
32671;2228;3873.70
32672;2228;4625.00
32673;2229;9605.00
32674;2230;2612.00
32675;2231;2181.00
32676;2231;1431.00
32677;2232;4916.00
32678;2233;2028.00
32679;2234;1247.00
32680;2234;59.00
32681;2234;811.00
32682;2235;3730.00
32683;2236;3873.70
32685;2237;4876.00
32686;2237;891.00
32687;2237;1320.00
32690;2239;7355.00
32691;2239;405.00
32692;2240;2324.20
32693;2241;6545.00
32694;2241;455.00
32695;2241;16.00
32696;2242;5538.00
32697;2243;3890.00
32698;2243;547.00
32699;2244;1690.00
32700;2245;7248.80
32701;2246;6930.00
32702;2247;3021.00
32703;2247;592.00
32704;2247;1344.00
32705;2247;659.00
32706;2247;1051.00
32711;2250;4182.00
32715;2252;637.00
32716;2252;1469.00
32717;2253;2944.00
32718;2254;4349.30
32719;2254;8879.00
32720;2254;1488.00
32721;2255;2084.00
32722;2256;3152.00
32723;2257;2005.00
32724;2258;2202.00
32725;2259;2520.00
32729;2262;6395.00
32730;2263;7927.00
32731;2264;1810.00
32733;2267;3143.00
32734;2268;5742.00
32735;2268;561.00
32736;2269;4581.00
32737;2269;512.00
32738;2270;3604.00
32739;2271;2032.00
32740;2272;3986.00
32747;2275;6531.00
32748;2276;1615.00
32751;2278;1145.00
32752;2278;7377.00
32753;2279;6556.30
32754;2280;6841.00
32755;2281;5720.00
32756;2282;4704.00
32764;2286;1192.00
32765;2286;2109.00
32766;2287;6275.00
32767;2288;5411.00
32768;2289;5309.00
32769;2290;3965.00
32770;2291;3825.00
32771;2292;1626.00
32772;2292;223.00
32773;2292;147.00
32774;2293;2332.00
32775;2294;4426.00
32776;2296;3531.00
32777;2297;819.00
32778;2297;1452.00
32779;2297;689.00
32780;2298;4550.00
32781;2301;6907.00
32782;2302;1989.00
32783;2302;1838.00
32784;2303;7892.00
32786;2306;1179.00
32787;2306;3586.00
32788;2307;3336.00
32789;2307;123.00
32794;2309;8604.00
32795;2310;5259.00
32796;2311;6798.00
32797;2312;3392.00
32798;2313;5426.00
32799;2313;1341.00
32800;2315;1673.00
32801;2316;2111.00
32802;2316;7.00
32803;2316;8.00
32804;2317;195.00
32805;2317;2486.00
32806;2318;3081.00
32807;2318;5191.00
32808;2318;654.00
32809;2318;251.00
32810;2319;9510.00
32814;2321;1158.00
32815;2322;1930.00
32816;2322;3359.00
32817;2322;690.00
32818;2322;1019.00
32819;2322;1612.00
32820;2323;6446.00
32821;2324;4151.00
32822;2325;1334.00
32823;2325;2155.00
32824;2325;2270.00
32825;2326;3422.00
32826;2327;13208.00
32827;2328;1846.00
32828;2329;4400.00
32829;2330;1662.00
32830;2330;601.00
32831;2331;667.00
32832;2331;1408.00
32833;2332;3919.00
32834;2334;2013.00
32835;2334;10707.00
32836;2335;2036.00
32837;2335;1069.00
32838;2335;485.00
32839;2335;1676.00
32840;2335;9020.00
32841;2336;3058.00
32842;2337;2963.00
32843;2337;927.00
32844;2338;1207.80
32845;2339;3893.00
32846;2341;1583.00
32847;2341;464.00
32848;2342;2164.00
32849;2343;4723.00
32850;2343;4139.00
32851;2344;1002.00
32852;2344;2019.00
32853;2345;3328.20
32854;2345;3612.00
32855;2346;334.00
32856;2346;1939.00
32857;2346;6970.00
32858;2346;3596.00
32859;2347;3477.00
32860;2348;3057.00
32861;2348;3349.00
32862;2349;1992.00
32863;2350;3328.20
32864;2350;575.00
32865;2350;5263.00
32866;2351;9173.00
32867;2352;5581.00
32868;2352;34.00
32869;2352;4.00
32870;2352;824.00
32871;2353;7732.00
32872;2353;1968.00
32873;2354;9071.00
32874;2357;3869.00
32875;2358;6114.00
32876;2359;3119.00
32877;2360;7580.00
32878;2361;4613.00
32879;2361;4352.00
32880;2362;2259.00
32881;2363;1525.00
32882;2363;599.00
32883;2364;2033.00
32884;2365;3061.00
32885;2366;388.00
32886;2366;1261.00
32887;2367;5601.00
32888;2367;3678.00
32890;2369;7292.00
32891;2369;207.00
32892;2370;9747.00
32893;2371;7101.30
32894;2371;12510.00
32895;2371;793.00
32896;2371;1087.00
32897;2371;294.00
32898;2372;108.00
32899;2372;1946.00
32900;2372;107.00
32901;2372;131.00
32902;2373;2377.00
32903;2374;2331.00
32904;2375;279.00
32905;2375;7022.00
32906;2376;4428.00
32907;2377;305.00
32908;2377;1652.00
32909;2378;9612.00
32910;2379;3190.00
32911;2379;145.00
32912;2379;46.00
32913;2380;4206.00
32914;2381;9358.00
32915;2382;3123.00
32916;2383;1897.00
32917;2383;3334.00
32918;2383;139.00
32919;2384;4282.00
32920;2385;1305.00
32921;2386;2042.00
32922;2386;1797.00
32923;2387;3414.00
32924;2388;2328.00
32925;2389;3912.00
32926;2390;2353.00
32927;2390;2206.00
32928;2390;11464.00
32929;2391;4959.00
32930;2393;4292.00
32931;2393;1253.00
32932;2394;3103.00
32933;2394;3131.00
32934;2394;182.00
32935;2394;788.00
32936;2395;3696.00
32937;2396;2548.00
32938;2397;3113.00
32939;2397;16.00
32940;2400;1640.00
32941;2401;2782.00
32942;2402;2384.00
32943;2403;3031.00
32944;2404;5488.00
32945;2405;6407.00
32946;2406;3186.00
32947;2407;7292.00
32948;2408;3017.00
32949;2408;53.00
32950;2409;5028.00
32951;2410;3410.00
32957;2413;6448.00
32958;2413;1496.00
32959;2414;465.00
32960;2414;1501.00
32961;2415;7308.00
32962;2416;9425.00
32963;2417;1319.00
32964;2417;1843.00
32965;2419;7984.30
32966;2420;2401.00
32967;2421;1544.00
32968;2421;220.00
32969;2421;363.00
32970;2422;2809.00
32971;2423;1494.00
32972;2423;1317.00
32973;2424;14138.00
32974;2425;5936.00
32978;2427;5496.00
32979;2427;868.00
32980;2427;2342.00
32981;2429;6786.00
32982;2429;369.00
32983;2431;1243.00
32984;2431;236.00
32985;2431;2305.00
32986;2431;1502.00
32987;2432;2554.00
32988;2433;1757.00
32989;2434;2927.00
32990;2435;1633.90
32991;2435;7904.00
32992;2437;656.00
32993;2437;1338.00
32994;2438;5817.00
32995;2438;705.00
32996;2439;2096.00
32997;2440;6219.00
32998;2440;661.00
32999;2440;1230.00
33000;2441;4719.00
33001;2441;490.00
33002;2441;785.00
33003;2442;540.00
33004;2442;1568.00
33005;2443;7034.00
33006;2444;2931.60
33007;2445;4886.00
33008;2446;6372.00
33009;2447;6911.00
33010;2448;1067.00
33011;2448;1193.00
33012;2450;1455.00
33013;2450;7915.00
33014;2451;6944.00
33015;2452;3244.00
33016;2453;2190.00
33017;2455;3262.00
33018;2456;4187.30
33019;2456;9554.00
33020;2457;3834.00
33021;2459;1971.00
33022;2460;435.00
33024;2463;3077.00
33025;2464;2592.00
33026;2464;5555.00
33027;2464;4681.00
33028;2465;454.00
33029;2465;3176.00
33030;2466;37.00
33031;2466;3733.00
33032;2467;5332.00
33033;2468;2094.00
33034;2469;2220.00
33035;2470;4511.00
33036;2470;2105.00
33037;2470;1042.00
33038;2471;3277.00
33039;2471;1347.00
33040;2471;363.00
33041;2471;205.00
33042;2472;4109.00
33043;2472;1233.00
33044;2473;1760.00
33045;2473;236.00
33046;2474;121.00
33047;2474;2251.00
33048;2475;166.00
33049;2475;804.00
33050;2475;3479.00
33051;2475;3829.00
33052;2476;2854.00
33053;2477;3096.00
33056;2479;3022.00
33057;2479;765.00
33058;2479;204.00
33059;2480;3022.00
33060;2482;7381.00
33061;2482;127.00
33062;2482;85.00
33063;2482;55.00
33064;2482;1721.00
33065;2483;4996.00
33066;2483;4926.00
33067;2484;2343.00
33068;2484;538.00
33069;2484;599.00
33070;2484;1390.00
33071;2485;1944.00
33072;2486;2043.00
33073;2487;1828.00
33074;2487;228.00
33075;2487;842.00
33076;2487;262.00
33077;2487;1557.00
33078;2488;2030.00
33079;2489;3854.00
33080;2490;3526.00
33081;2490;649.00
33082;2491;1.00
33083;2491;3232.00
33084;2492;3235.00
33085;2492;506.00
33086;2493;5375.00
33087;2494;693.00
33088;2494;4206.00
33089;2494;2247.00
33090;2495;856.00
33091;2496;4982.00
33092;2496;2752.00
33093;2497;3970.00
33094;2497;1871.00
33095;2498;4223.00
33096;2498;1798.00
33097;2499;112.00
33098;2499;1933.00
33099;2499;1858.00
33100;2501;524.00
33101;2501;3142.00
33102;2501;745.00
33103;2502;3885.00
33104;2503;6279.00
33105;2504;5513.00
33106;2505;136.00
33107;2505;1825.00
33108;2506;10076.00
33109;2507;4556.00
33110;2508;2193.00
33111;2509;7073.00
33112;2509;4377.00
33113;2509;1950.00
33114;2510;6922.00
33115;2510;92.00
33116;2510;904.00
33117;2511;2696.00
33118;2511;3059.00
33121;2513;2655.00
33122;2514;4001.00
33123;2516;9721.00
33124;2517;11769.00
33126;2519;1599.00
33127;2520;2355.00
33128;2521;6002.00
33129;2523;1819.00
33130;2523;82.00
33131;2523;41.00
33132;2523;73.00
33133;2524;2550.00
33134;2525;2408.00
33135;2525;2929.00
33136;2526;3964.00
33137;2527;2322.60
33138;2527;5774.00
33139;2528;2824.00
33143;2530;99.00
33144;2530;4379.00
33145;2530;3698.00
33146;2531;1614.00
33147;2532;12133.00
33148;2534;2190.00
33149;2534;1220.00
33150;2535;4273.00
33151;2535;90.00
33152;2535;153.00
33153;2536;3136.00
33154;2537;13540.00
33155;2538;3689.00
33156;2539;1919.00
33157;2539;1904.00
33158;2541;1822.00
33159;2541;2238.00
33160;2541;1897.00
33161;2542;435.00
33162;2542;2637.00
33163;2542;308.00
33164;2543;2145.00
33165;2544;2920.00
33166;2544;556.00
33167;2544;33.00
33168;2544;5.00
33169;2545;2637.00
33170;2545;671.00
33171;2545;713.00
33172;2545;8933.00
33173;2546;4896.50
33174;2546;2985.00
33175;2546;1152.00
33176;2546;480.00
33177;2547;5492.00
33178;2549;2085.00
33179;2550;6828.00
33180;2550;403.00
33181;2550;67.00
33182;2550;49.00
33183;2551;2390.00
33184;2551;11601.00
33185;2551;2818.00
33186;2552;7035.00
33187;2553;9687.00
33188;2554;7607.00
33189;2555;5464.00
33190;2555;2261.00
33191;2556;2006.00
33192;2557;2806.00
33193;2558;1982.00
33194;2559;5123.00
33195;2560;1146.00
33196;2560;4445.00
33197;2561;7764.00
33198;2562;2235.00
33199;2563;2984.00
33200;2564;8086.00
33201;2567;2574.00
33202;2568;5228.00
33203;2568;1086.00
33204;2568;306.00
33205;2569;463.00
33206;2569;1871.00
33207;2570;2051.00
33208;2572;7500.00
33209;2574;9546.00
33210;2575;407.00
33211;2575;2171.00
33212;2576;8106.00
33213;2577;3347.00
33214;2578;2846.00
33215;2579;2688.00
33216;2580;5016.00
33217;2580;1489.00
33218;2581;4769.00
33219;2582;1381.00
33220;2582;1748.00
33221;2583;415.00
33222;2584;994.00
33223;2584;582.00
33224;2588;6509.00
33225;2589;2236.00
33226;2589;1458.00
33227;2590;1300.00
33228;2590;660.00
33229;2590;60.00
33230;2591;3301.00
33231;2592;5129.00
33232;2593;7300.00
33233;2594;1189.00
33234;2594;10912.00
33235;2594;506.00
33236;2595;3481.00
33237;2596;2285.00
33238;2597;1398.00
33239;2597;1957.00
33241;2600;4379.00
33242;2602;1332.00
33243;2602;4073.00
33244;2603;3210.00
33245;2604;3965.00
33246;2605;4245.00
33247;2606;31.00
33248;2606;2443.00
33249;2607;1433.00
33250;2607;755.00
33251;2607;882.00
33252;2607;1570.00
33253;2608;4788.00
33254;2609;4881.90
33255;2610;1842.00
33256;2612;2259.50
33257;2613;941.00
33258;2613;2154.00
33259;2614;2152.00
33260;2616;8188.00
33261;2617;166.00
33262;2617;1867.00
33263;2618;3223.00
33264;2619;5454.00
33265;2620;3855.00
33266;2621;2819.00
33267;2622;7067.00
33268;2622;5681.00
33269;2623;2891.00
33270;2624;10744.00
33271;2625;1922.00
33272;2625;4978.00
33275;2627;1579.00
33276;2627;561.00
33277;2628;3090.00
33278;2631;2125.00
33279;2632;2042.00
33280;2632;41.00
33281;2632;2300.00
33282;2636;3254.00
33283;2637;5194.00
33284;2638;1018.00
33285;2638;728.00
33286;2638;4538.00
33287;2639;8633.00
33288;2640;8872.00
33289;2641;5126.00
33290;2642;792.00
33291;2642;571.00
33292;2642;2536.00
33295;2644;2563.00
33296;2644;124.00
33297;2645;389.00
33298;2645;631.00
33299;2645;5457.00
33300;2645;1010.00
33301;2645;725.00
33302;2646;3005.80
33303;2646;6232.00
33304;2646;528.00
33305;2646;300.00
33306;2647;5303.00
33307;2649;5799.00
33308;2649;320.00
33309;2649;177.00
33310;2649;655.00
33311;2650;4563.00
33312;2651;3592.90
33313;2651;10862.00
33314;2652;1735.00
33315;2652;6351.00
33316;2653;6280.00
33317;2653;2310.00
33318;2654;3861.00
33319;2655;2216.00
33320;2655;2900.00
33321;2655;89.00
33322;2655;1339.00
33323;2656;409.00
33324;2656;1718.00
33325;2657;2174.00
33326;2658;486.00
33327;2658;1367.00
33328;2658;417.00
33331;2661;4764.00
33332;2662;3625.00
33333;2663;3877.00
33334;2664;3453.00
33335;2664;475.00
33336;2666;647.00
33337;2666;1287.00
33338;2667;2180.00
33339;2668;9884.00
33344;2670;3978.00
33345;2670;4754.00
33346;2671;1984.00
33347;2672;2111.00
33348;2672;211.00
33349;2673;1759.00
33350;2673;4111.00
33351;2676;1510.00
33352;2676;1339.00
33353;2676;2348.00
33354;2677;3926.00
33355;2677;641.00
33356;2677;1599.00
33357;2677;158.00
33358;2678;3793.00
33359;2679;3842.00
33360;2681;4662.00
33361;2681;1560.00
33370;2685;2576.00
33371;2686;1996.00
33372;2687;3830.00
33373;2688;2802.00
33374;2689;2727.00
33375;2689;2121.00
33376;2690;2017.00
33377;2691;1370.00
33378;2692;3386.00
33379;2693;5852.00
33380;2694;3532.00
33381;2694;7636.00
33382;2695;3923.00
33383;2696;3115.00
33384;2697;378.00
33385;2697;3142.00
33386;2697;629.00
33387;2699;4816.00
33388;2699;3743.00
33389;2699;662.00
33390;2700;5221.00
33391;2700;6129.00
33392;2700;1123.00
33393;2700;2323.00
33394;2701;489.00
33395;2701;5761.00
33396;2702;3537.00
33397;2702;29.00
33398;2703;2082.00
33401;2705;2608.20
33402;2705;10723.00
33403;2707;3032.00
33404;2707;2546.00
33405;2709;1969.00
33406;2709;39.00
33407;2709;16.00
33408;2711;7300.00
33409;2711;871.00
33410;2712;2976.00
33411;2713;3387.00
33412;2715;1707.00
33413;2715;216.00
33414;2715;296.00
33415;2716;989.00
33416;2716;7456.00
33417;2717;2271.00
33418;2719;2889.00
33419;2720;2608.20
33420;2720;6206.00
33421;2720;4719.00
33422;2721;1544.00
33423;2721;2200.00
33424;2721;179.00
33425;2721;73.00
33426;2722;1671.00
33427;2723;5546.00
33428;2724;6399.00
33429;2725;3197.00
33430;2725;66.00
33431;2725;461.00
33432;2725;1934.00
33433;2726;5297.00
33434;2728;2607.00
33435;2728;11222.00
33436;2729;8733.00
33437;2730;2284.00
33438;2731;5044.00
33439;2732;1564.90
33440;2733;780.00
33441;2733;1545.00
33442;2734;883.00
33443;2734;3310.00
33444;2734;1293.00
33447;2736;4604.00
33448;2737;4456.00
33449;2738;7762.00
33450;2738;1152.00
33451;2739;414.00
33452;2739;4173.00
33453;2742;128.00
33454;2742;4878.00
33455;2743;3330.00
33456;2743;2811.00
33457;2743;1870.00
33458;2744;14384.00
33459;2745;1076.00
33460;2745;3461.00
33461;2745;1465.00
33462;2745;3525.00
33463;2746;2404.00
33464;2747;3826.00
33466;2749;14520.00
33467;2750;1750.00
33468;2750;2229.00
33469;2751;826.00
33470;2751;2957.00
33471;2753;2768.00
33472;2753;6869.00
33473;2754;6985.30
33474;2754;2882.00
33475;2754;226.00
33476;2755;504.00
33477;2755;3263.00
33478;2756;8702.00
33479;2757;2077.00
33480;2758;4692.00
33481;2759;12692.00
33482;2760;5369.00
33483;2760;4476.00
33484;2761;6238.00
33485;2762;4641.00
33486;2762;6892.00
33487;2762;733.00
33488;2763;4191.20
33489;2763;9480.00
33490;2764;1024.00
33491;2764;2382.00
33492;2765;5254.00
33493;2766;3498.00
33494;2767;4664.00
33495;2767;1333.00
33496;2767;1275.00
33497;2768;2155.00
33501;2770;494.00
33502;2770;1582.00
33503;2770;494.00
33504;2771;7288.00
33505;2771;1479.00
33506;2772;7594.00
33507;2773;3354.00
33508;2773;154.00
33509;2773;36.00
33510;2773;59.00
33511;2774;3628.00
33512;2775;3455.50
33513;2775;8691.00
33514;2776;1647.00
33515;2778;192.00
33516;2778;5821.00
33517;2779;8262.00
33518;2779;34.00
33519;2779;10.00
33520;2779;5.00
33521;2782;2602.80
33522;2784;3307.00
33526;2787;8356.00
33527;2788;3803.00
33528;2789;2965.00
33529;2789;229.00
33530;2789;762.00
33531;2790;8862.00
33532;2791;3215.00
33533;2792;2327.00
33534;2793;2301.00
33535;2795;1722.00
33536;2795;6366.00
33537;2795;1869.00
33538;2796;3381.00
33539;2796;5291.00
33540;2798;6094.00
33541;2799;1043.00
33542;2799;4870.00
33543;2799;2493.00
33544;2800;8740.00
33545;2801;3524.00
33546;2802;2412.00
33547;2803;1904.00
33548;2805;2017.00
33549;2806;5068.00
33550;2809;1764.00
33551;2809;6339.00
33552;2810;392.00
33553;2810;5828.00
33554;2810;977.00
33555;2810;411.00
33556;2811;1980.90
33557;2811;14584.00
33558;2812;8211.00
33559;2813;798.00
33560;2813;4789.00
33561;2813;227.00
33562;2813;957.00
33563;2814;2627.00
33567;2816;3933.00
33568;2816;644.00
33569;2818;1194.00
33570;2818;8947.00
33571;2819;8713.00
33572;2819;748.00
33573;2820;1645.00
33574;2820;1322.00
33575;2821;3933.00
33576;2821;2122.00
33580;2823;2210.00
33581;2824;7289.00
33582;2824;841.00
33583;2825;5284.00
33584;2826;5240.00
33585;2827;1756.00
33591;2830;6981.00
33592;2830;2150.00
33593;2831;3586.00
33594;2831;793.00
33595;2831;363.00
33596;2831;414.00
33597;2832;2122.00
33598;2833;2970.00
33599;2834;2515.00
33600;2834;1907.00
33601;2834;431.00
33602;2834;2726.00
33603;2836;9472.00
33604;2838;2802.00
33605;2838;1948.00
33606;2838;1370.00
33607;2839;3157.00
33608;2839;4885.00
33609;2839;369.00
33610;2839;166.00
33611;2840;3557.00
33612;2840;11282.00
33613;2841;3536.00
33614;2842;358.00
33615;2842;930.00
33616;2842;862.00
33617;2843;7746.00
33618;2845;6559.00
33619;2846;2457.00
33620;2847;5185.00
33625;2849;2704.00
33626;2850;2038.00
33627;2853;2472.00
33628;2854;4186.00
33629;2855;1589.00
33630;2856;6599.00
33631;2857;6317.00
33632;2858;5333.00
33633;2858;786.00
33634;2858;500.00
33635;2861;2613.00
33636;2862;1371.00
33637;2862;5728.00
33638;2863;945.00
33639;2863;5223.00
33640;2864;890.00
33641;2864;413.00
33642;2864;6308.00
33643;2865;3482.00
33644;2865;8.00
33645;2865;2.00
33646;2865;1.00
33647;2866;5711.00
33648;2867;7523.00
33649;2868;3306.00
33650;2869;2562.00
33651;2870;5851.00
33652;2871;3829.00
33653;2872;4040.00
33654;2872;4059.00
33655;2872;4472.00
33656;2873;3615.00
33657;2873;2925.00
33658;2873;761.00
33659;2873;693.00
33660;2874;2066.00
33661;2876;5231.00
33662;2877;5305.00
33663;2878;3192.00
33664;2879;7193.00
33665;2880;7501.00
33666;2881;4639.00
33667;2882;4441.00
33668;2882;8002.00
33669;2883;2497.00
33670;2884;3854.00
33671;2885;7905.00
33672;2886;3472.00
33673;2887;5645.00
33674;2888;305.00
33675;2888;2087.00
33676;2889;3292.00
33677;2889;5038.00
33678;2890;2661.00
33679;2890;2992.00
33680;2891;4614.00
33681;2891;4928.00
33682;2891;1756.00
33683;2893;1503.00
33684;2893;751.00
33685;2894;3735.80
33686;2895;5598.00
33687;2896;1852.00
33688;2896;295.00
33689;2897;5751.00
33690;2898;6655.00
33691;2899;7503.00
33692;2901;4936.00
33693;2902;825.00
33694;2902;5465.00
33695;2903;7826.00
33696;2906;2454.00
33697;2906;6863.00
33698;2906;341.00
33699;2907;3983.00
33700;2908;3207.00
33701;2909;7036.00
33702;2910;7291.30
33703;2910;6778.00
33704;2910;7656.00
33705;2911;617.00
33706;2911;4389.00
33707;2911;2572.00
33708;2911;1051.00
33709;2912;6336.00
33710;2913;499.00
33711;2913;2481.00
33712;2914;1822.00
33713;2914;3367.00
33714;2916;2096.00
33715;2916;635.00
33716;2916;3630.00
33717;2916;2.00
33718;2917;6157.00
33719;2918;7997.20
33720;2918;10487.00
33721;2919;7331.00
33722;2920;5493.00
33723;2921;6797.00
33724;2923;2786.00
33725;2925;4297.00
33726;2926;1348.00
33727;2926;1093.00
33728;2926;868.00
33729;2926;699.00
33730;2927;2025.00
33731;2928;3566.00
33732;2929;3658.30
33733;2929;226.00
33734;2929;11789.00
33735;2930;12032.00
33736;2931;2884.00
33737;2932;3658.30
33738;2932;4920.00
33739;2932;26.00
33740;2932;4.00
33741;2932;7.00
33742;2933;4542.00
33743;2933;5907.00
33744;2935;2100.00
33745;2936;4247.00
33746;2936;8400.00
33747;2937;3230.00
33748;2938;3658.30
33749;2938;1996.00
33750;2938;2288.00
33751;2938;6758.00
33752;2939;2882.00
33753;2940;7156.00
33756;2942;2451.00
33757;2942;1072.00
33760;2944;2984.00
33761;2944;615.00
33762;2945;1854.00
33763;2946;2672.00
33764;2947;2228.00
33767;2949;783.00
33768;2949;1268.00
33769;2950;8653.00
33770;2951;743.00
33771;2951;1810.00
33772;2951;462.00
33773;2952;1629.00
33774;2952;750.00
33775;2953;580.00
33776;2953;2848.00
33777;2953;1515.00
33778;2954;8306.00
33779;2955;3386.00
33780;2956;9042.00
33781;2957;4640.00
33782;2958;3261.00
33783;2960;8884.00
33784;2961;606.00
33785;2961;1055.00
33786;2962;2604.50
33787;2963;5101.00
33788;2964;2306.00
33789;2965;2648.00
33790;2966;4560.00
33791;2967;2666.00
33792;2967;1042.00
33793;2967;4489.00
33794;2968;1394.00
33795;2968;2284.00
33796;2971;3554.80
33797;2972;3554.80
33798;2973;4373.00
33799;2973;212.00
33800;2974;1546.00
33807;2976;8473.00
33808;2977;1727.00
33809;2977;3055.00
33810;2978;3212.00
33811;2979;3494.00
33812;2980;3316.00
33813;2981;2022.00
33814;2982;3438.00
33815;2982;8143.00
33816;2982;164.00
33817;2982;226.00
33818;2982;23.00
33823;2985;2113.00
33824;2986;3301.00
33825;2986;1390.00
33826;2986;1033.00
33827;2987;5569.00
33828;2988;7384.00
33829;2989;3395.00
33830;2990;22.00
33831;2990;2704.00
33832;2991;9220.00
33833;2991;121.00
